id,loss
2563,1638.0919189453125
2566,2498.87158203125
2574,1407.1051025390625
2575,2662.986083984375
2584,2638.997314453125
2588,2398.078369140625
2589,929.3397216796875
2592,1707.5565185546875
2596,1446.22412109375
2598,1585.524169921875
2602,930.8199462890625
2603,1531.9366455078125
2607,2532.425048828125
2609,1484.996337890625
2611,6089.31103515625
2627,1562.043212890625
2628,1814.2279052734375
2630,2934.6474609375
2633,2198.87890625
2636,6350.1416015625
2640,1009.38525390625
2641,1295.4110107421875
2657,4538.7587890625
2659,968.68603515625
2662,1029.7261962890625
2663,1861.07177734375
2667,2171.938720703125
2670,936.898193359375
2682,2180.779541015625
2694,3178.115966796875
2699,5854.41943359375
2700,2669.573974609375
2703,5430.91552734375
2708,2264.40283203125
2714,934.1329345703125
2725,650.1690673828125
2726,1335.179931640625
2727,1291.0313720703125
2732,2101.037841796875
2733,5597.5390625
2736,5545.15771484375
2745,2196.718017578125
2760,1266.1612548828125
2764,1956.357177734375
2765,6840.4638671875
2766,593.0494995117188
2775,1941.34814453125
2783,1733.4466552734375
2784,1121.8658447265625
2786,2320.664306640625
2801,1314.99267578125
2803,1805.3785400390625
2813,5244.4404296875
2815,6886.90478515625
2816,1595.6744384765625
2818,3109.3828125
2819,2369.072509765625
2822,1250.2626953125
2825,1738.893798828125
2826,1435.0152587890625
2830,1569.24755859375
2834,1310.9677734375
2835,5990.4111328125
2856,2685.330810546875
2873,6041.0634765625
2886,5527.8701171875
2892,2830.923095703125
2896,932.5235595703125
2897,1061.3988037109375
2899,2074.015380859375
2901,1113.0858154296875
2909,5453.7470703125
2914,3459.441162109375
2915,1181.5111083984375
2916,2186.85498046875
2919,881.71484375
2926,2558.6962890625
2927,1946.25390625
2933,1465.6046142578125
2934,3140.597412109375
2941,1754.8182373046875
2942,1858.70458984375
2946,2586.452880859375
2949,1647.7469482421875
2952,1615.1241455078125
2957,8984.0810546875
2962,1851.9775390625
2963,910.009765625
2965,1913.691650390625
2966,6350.6474609375
2971,2015.685546875
2975,708.4868774414062
2979,1018.5260009765625
2985,8874.001953125
2995,2517.871337890625
2996,1356.670654296875
3001,3535.174072265625
3007,2369.7978515625
3008,940.490478515625
3014,3603.351806640625
3017,11021.2158203125
3021,1249.197509765625
3025,2425.26513671875
3026,1012.9815673828125
3034,2247.22509765625
3035,2442.68310546875
3044,2901.77001953125
3046,3122.056640625
3047,5941.0830078125
3057,2934.13916015625
3059,5851.37158203125
3063,4110.76953125
3065,1318.26513671875
3067,2491.9169921875
3069,1446.867919921875
3076,3493.39404296875
3086,1205.015625
3088,2467.98583984375
3090,1760.055419921875
3096,2931.498046875
3100,1102.089111328125
3102,2095.5966796875
3103,2296.943359375
3107,992.1046142578125
3118,1196.436279296875
3120,4544.3251953125
3123,2003.454345703125
3128,1232.4305419921875
3132,1783.101318359375
3140,1550.3687744140625
3152,2472.425537109375
3165,2925.677001953125
3183,1474.082275390625
3190,1050.338134765625
3197,1884.839111328125
3201,1320.3900146484375
3203,1755.25830078125
3214,2407.081787109375
3219,2103.26318359375
3220,1497.1280517578125
3221,4038.7353515625
3229,1620.611083984375
3234,1063.7520751953125
3235,3299.6943359375
3240,1695.6146240234375
3241,1502.290771484375
3249,2127.483642578125
3254,929.714599609375
3264,3946.83642578125
3266,1910.61083984375
3270,859.9320068359375
3282,1905.2314453125
3285,1696.8759765625
3289,1317.9871826171875
3291,1587.3001708984375
3295,2173.455810546875
3299,866.729248046875
3302,1469.88623046875
3303,5849.90576171875
3308,3342.20751953125
3309,3828.93017578125
3324,2282.310546875
3327,5324.91162109375
3330,3988.08251953125
3335,1253.8173828125
3339,1932.964111328125
3340,2469.4365234375
3343,1512.7149658203125
3350,2706.136474609375
3353,1645.0018310546875
3356,8257.6904296875
3361,3292.146240234375
3368,1036.513427734375
3376,1443.033935546875
3381,1239.000732421875
3383,2482.51806640625
3397,2934.243896484375
3403,2154.197265625
3405,1789.9793701171875
3410,1556.6732177734375
3412,2329.2861328125
3416,2863.20166015625
3417,1730.4140625
3423,3101.653076171875
3427,6238.51318359375
3435,3146.64013671875
3439,1213.3929443359375
3441,2387.99267578125
3450,1483.7410888671875
3453,1019.04736328125
3454,1313.25048828125
3458,8489.2451171875
3459,1567.4718017578125
3467,3314.859619140625
3469,5540.3056640625
3477,1099.72509765625
3478,8468.833984375
3482,925.3092041015625
3484,5426.6318359375
3506,2497.395751953125
3515,6482.619140625
3522,3324.802490234375
3523,1739.580810546875
3526,1296.396728515625
3532,1634.0042724609375
3534,1768.705810546875
3537,1157.038330078125
3539,1021.4742431640625
3542,5049.9072265625
3545,1102.640625
3552,1661.7657470703125
3554,1311.0030517578125
3573,1884.62548828125
3576,1199.7554931640625
3577,2744.558837890625
3580,1566.2711181640625
3583,1082.24267578125
3584,1578.990478515625
3609,1131.201416015625
3613,4862.701171875
3623,2155.326904296875
3624,3490.105712890625
3638,7481.1064453125
3642,2041.182373046875
3643,2415.763671875
3647,1359.0179443359375
3653,1814.613037109375
3654,4262.98876953125
3656,1470.2939453125
3658,852.7662353515625
3659,3830.248291015625
3663,5818.47412109375
3664,2957.6875
3666,881.7174072265625
3681,1441.8935546875
3689,2730.752685546875
3694,2904.661376953125
3695,1508.414794921875
3699,1461.08056640625
3701,2414.521484375
3704,3306.83740234375
3721,1162.865478515625
3726,4089.0029296875
3727,2714.916015625
3729,2518.57373046875
3731,3948.541015625
3738,1519.0863037109375
3740,2606.039794921875
3744,1494.7464599609375
3757,1040.2406005859375
3758,939.810302734375
3778,1654.0352783203125
3781,3560.794921875
3790,6010.0419921875
3796,1290.318359375
3798,6642.6787109375
3804,1202.7369384765625
3813,1149.4324951171875
3814,1164.71240234375
3815,2934.515869140625
3818,2084.2353515625
3823,2692.96435546875
3826,8006.5400390625
3831,1622.1162109375
3834,3828.392333984375
3835,2599.32958984375
3849,2475.349365234375
3850,2710.46044921875
3855,2476.19775390625
3864,2650.55859375
3867,2219.287353515625
3871,1166.7181396484375
3879,1718.093994140625
3880,2640.5830078125
3882,4556.02197265625
3884,8997.28125
3893,1888.6611328125
3895,1569.57666015625
3901,2872.669677734375
3903,1043.097412109375
3913,1570.158935546875
3921,1941.598388671875
3929,2341.36474609375
3947,871.1627197265625
3962,1936.47998046875
3963,937.2017822265625
3966,1791.561767578125
3975,1692.7198486328125
3976,5920.052734375
3977,2898.299072265625
3978,1207.1845703125
3979,950.12890625
3983,1860.540283203125
3985,813.93603515625
3989,8313.123046875
3992,1787.142333984375
3995,2082.310302734375
4008,2275.401611328125
4013,1792.0679931640625
4029,1762.0875244140625
4035,3010.28125
4040,2181.157470703125
4048,889.6260986328125
4060,1843.1123046875
4066,1286.2696533203125
4075,902.0960693359375
4079,2371.268798828125
4083,1057.112060546875
4091,1707.611083984375
4092,6931.98583984375
4093,2981.1396484375
4098,2881.44970703125
4108,1561.865966796875
4109,914.120361328125
4110,3030.03076171875
4116,2213.7978515625
4129,1737.5028076171875
4130,4053.15869140625
4140,1977.19140625
4146,1656.9656982421875
4150,4025.97265625
4151,7357.4873046875
4153,1380.9599609375
4169,6079.123046875
4170,2082.370361328125
4179,1683.208740234375
4183,4025.89599609375
4188,3196.788330078125
4190,1432.9365234375
4193,1574.2135009765625
4201,7817.904296875
4205,1211.487548828125
4210,2441.54296875
4226,2094.992431640625
4229,1867.19287109375
4241,2825.13916015625
4242,1343.8408203125
4257,3409.068603515625
4258,678.1058959960938
4260,2381.2646484375
4263,4971.1279296875
4267,855.0130615234375
4273,2211.20361328125
4274,2016.685302734375
4277,1247.4771728515625
4281,1702.9486083984375
4283,4967.29248046875
4293,2718.562744140625
4294,1489.44384765625
4305,3893.750732421875
4307,2862.842529296875
4318,1600.3134765625
4325,2271.732421875
4327,4492.3134765625
4332,3018.754638671875
4335,4251.57958984375
4336,3945.81640625
4337,745.0873413085938
4339,3887.017822265625
4343,1335.4566650390625
4346,961.9075927734375
4348,1707.30908203125
4350,3595.757080078125
4358,2229.451171875
4359,2210.158935546875
4363,1902.923828125
4366,4312.30859375
4374,1075.6854248046875
4375,2273.40771484375
4377,1116.546630859375
4393,3197.92236328125
4395,2461.892578125
4400,1063.908203125
4402,6456.1025390625
4404,8299.2998046875
4415,2407.87255859375
4418,2014.235595703125
4422,1490.6212158203125
4430,1371.5474853515625
4432,2305.865234375
4433,1155.4881591796875
4435,5851.544921875
4438,1962.378662109375
4444,1841.85498046875
4447,2141.984130859375
4451,5001.08984375
4452,1922.817626953125
4457,1372.92919921875
4459,3959.828125
4469,1402.553466796875
4471,8912.64453125
4486,1164.4716796875
4488,2444.145263671875
4510,1438.1429443359375
4515,1004.636474609375
4527,4052.83447265625
4530,1113.6187744140625
4534,844.5472412109375
4535,3767.175048828125
4536,1336.1568603515625
4548,2860.1416015625
4549,1649.7939453125
4551,5368.8759765625
4556,2548.46533203125
4559,742.003173828125
4564,1345.5673828125
4570,3800.395263671875
4575,7650.35595703125
4584,3131.447509765625
4585,2712.441650390625
4591,2031.15283203125
4592,2901.489013671875
4593,1835.2886962890625
4594,1223.1964111328125
4598,1105.9736328125
4607,2364.957275390625
4608,985.6136474609375
4620,2256.490478515625
4621,3105.373779296875
4625,2872.590576171875
4635,3014.36181640625
4638,5286.2626953125
4652,2667.126953125
4657,2345.559814453125
4658,1909.599609375
4666,5361.0849609375
4672,1455.4632568359375
4676,2805.845458984375
4680,1088.2239990234375
4681,5569.30517578125
4683,3291.783203125
4684,1183.5726318359375
4689,2755.27587890625
4690,2772.937744140625
4692,1896.5048828125
4697,1783.4447021484375
4700,1861.35302734375
4705,16873.244140625
4721,1900.843017578125
4726,2008.473876953125
4729,934.9378662109375
4731,4986.25048828125
4736,2098.8203125
4739,1776.7843017578125
4740,1851.265380859375
4753,1165.067138671875
4754,2458.785888671875
4755,5058.78662109375
4756,1119.7767333984375
4759,1744.2801513671875
4764,1269.72412109375
4771,2924.815673828125
4772,1767.1781005859375
4776,836.2652587890625
4780,2859.397705078125
4784,1556.4788818359375
4786,1347.98583984375
4787,3390.4892578125
4789,1095.96240234375
4794,1909.286865234375
4800,1734.700927734375
4807,3122.968994140625
4813,8314.900390625
4818,2511.864501953125
4823,11239.140625
4824,1798.1871337890625
4829,2421.182373046875
4830,902.1522216796875
4835,2310.622802734375
4844,1666.768798828125
4845,1798.282470703125
4846,2448.2587890625
4847,871.318603515625
4854,2742.03271484375
4857,3159.37646484375
4861,961.2158203125
4863,1307.7628173828125
4866,2684.684326171875
4869,4133.5966796875
4871,1395.8558349609375
4872,2249.167724609375
4875,2638.897216796875
4877,8368.1826171875
4878,929.4716796875
4885,1865.52392578125
4886,1396.558349609375
4888,3626.88134765625
4890,1257.2391357421875
4896,1133.03662109375
4899,2539.247802734375
4913,745.7161865234375
4916,2016.531005859375
4920,3738.38623046875
4925,2842.81787109375
4934,2107.417236328125
4941,2310.6181640625
4946,1627.8736572265625
4954,2798.96484375
4956,1325.07177734375
4958,4158.0908203125
4965,1249.134521484375
4966,1204.2386474609375
4970,2484.35302734375
4977,1860.24658203125
4980,2444.9775390625
4984,1832.87353515625
4995,973.1336669921875
4997,2916.36083984375
4999,2126.539306640625
5005,3590.341796875
5011,1620.685791015625
5015,2375.45068359375
5016,2489.518798828125
5019,2647.834716796875
5024,2228.172607421875
5030,1981.84423828125
5031,1605.1014404296875
5034,2016.6123046875
5047,9869.4306640625
5048,2283.04443359375
5052,1332.261962890625
5061,2079.5087890625
5062,13076.1416015625
5067,3662.601318359375
5068,4179.47265625
5077,1476.330078125
5079,1850.0361328125
5090,2745.727294921875
5094,2157.0458984375
5103,2004.646240234375
5104,880.134033203125
5106,2113.906982421875
5107,2157.047119140625
5110,1161.033447265625
5114,1776.6712646484375
5116,4030.78369140625
5121,5930.6728515625
5122,2893.625244140625
5124,967.8782958984375
5132,3851.6171875
5133,1785.9913330078125
5138,2097.90087890625
5143,2433.90185546875
5153,1489.8619384765625
5154,1944.451416015625
5155,872.3565673828125
5160,1751.4525146484375
5169,3966.1328125
5172,3409.39208984375
5173,3037.802734375
5179,976.1207275390625
5182,3021.86572265625
5187,1184.831298828125
5192,3062.076904296875
5211,1267.3916015625
5213,3298.913330078125
5219,953.9215087890625
5225,2740.531982421875
5226,1141.4976806640625
5227,4730.96142578125
5228,2026.952392578125
5239,3973.64892578125
5241,1414.071533203125
5244,2237.489013671875
5248,4040.18701171875
5260,1263.5343017578125
5266,1129.177490234375
5273,1852.044189453125
5280,7431.33935546875
5298,4185.060546875
5300,1063.93115234375
5306,3675.38623046875
5307,1158.958251953125
5311,4504.25439453125
5316,1160.291259765625
5323,899.2099609375
5332,1649.8248291015625
5336,1706.8853759765625
5338,1060.5106201171875
5342,3059.86572265625
5347,1343.0570068359375
5355,4304.259765625
5357,2033.636474609375
5362,1400.9693603515625
5363,1224.9620361328125
5364,924.958251953125
5366,2445.456787109375
5374,5247.69677734375
5375,744.4566650390625
5379,2777.033203125
5380,2536.03662109375
5383,865.66064453125
5385,1594.2210693359375
5390,2036.749755859375
5393,4395.197265625
5398,1946.696044921875
5411,2577.056396484375
5414,859.053955078125
5429,1486.7874755859375
5432,8713.3837890625
5436,1267.1060791015625
5437,4838.21435546875
5439,1147.6949462890625
5440,3343.03173828125
5449,1449.6973876953125
5458,1191.2275390625
5460,960.5233154296875
5462,1218.7353515625
5463,2208.205810546875
5465,2412.916259765625
5467,3375.3623046875
5475,2682.0087890625
5483,1924.029541015625
5485,1257.8145751953125
5489,1520.7454833984375
5493,2752.18310546875
5497,820.9577026367188
5501,1372.4971923828125
5506,1349.04541015625
5507,1539.9410400390625
5510,2971.228759765625
5524,4926.71875
5531,1339.7274169921875
5542,3647.916748046875
5543,2447.470703125
5544,4107.65869140625
5552,1919.187744140625
5560,2527.912841796875
5563,3622.817626953125
5573,2405.65771484375
5579,1096.3326416015625
5584,2830.099609375
5585,8396.173828125
5594,1478.8402099609375
5595,1896.58984375
5597,1815.71142578125
5598,1408.3370361328125
5604,1673.2254638671875
5606,1542.6204833984375
5610,1069.755615234375
5615,4582.990234375
5631,1395.072998046875
5637,1444.0323486328125
5646,1639.3035888671875
5656,3036.60791015625
5658,10787.2529296875
5666,1521.9561767578125
5668,2581.8740234375
5673,1332.587890625
5680,1222.4080810546875
5691,2650.167236328125
5692,6362.822265625
5693,2138.480224609375
5697,3342.2783203125
5698,1866.357177734375
5700,1893.07080078125
5704,2029.266357421875
5705,1894.437744140625
5707,939.0040283203125
5710,899.48828125
5716,912.35693359375
5720,1538.9847412109375
5722,2399.763671875
5727,1905.43017578125
5733,1327.1741943359375
5737,2402.07421875
5742,3940.20166015625
5747,890.3095703125
5760,2688.27783203125
5774,1612.3184814453125
5788,4993.0009765625
5796,1807.60302734375
5797,1403.20849609375
5800,2384.21044921875
5812,1771.383056640625
5814,1091.689453125
5818,1239.381591796875
5819,3263.9755859375
5823,4746.73046875
5826,2510.0302734375
5830,1745.8587646484375
5831,1485.2510986328125
5846,2333.02783203125
5864,1999.67822265625
5869,656.9260864257812
5870,4028.1171875
5879,1413.929931640625
5883,9573.9052734375
5886,1252.258544921875
5889,4697.111328125
5904,2091.673583984375
5905,1061.766357421875
5910,2925.471435546875
5911,2154.171630859375
5914,1900.074951171875
5915,1665.037353515625
5920,1175.6973876953125
5925,1840.603271484375
5926,1801.580078125
5934,2668.65869140625
5939,3119.5419921875
5941,1014.1279296875
5943,1037.16748046875
5949,3226.346435546875
5961,1626.60498046875
5965,4671.10205078125
5966,2668.063720703125
5969,712.9476318359375
5970,2404.316162109375
5978,2904.347412109375
5979,2372.6337890625
5983,1461.34912109375
5985,6332.505859375
5989,1296.47021484375
5997,1346.1607666015625
6004,2254.4404296875
6010,3590.77197265625
6013,1454.5816650390625
6019,1531.129150390625
6020,1297.814453125
6032,1202.426513671875
6036,4850.3271484375
6037,5446.03125
6039,1740.62890625
6050,1787.2939453125
6051,1568.18994140625
6053,4397.7177734375
6057,1663.03662109375
6059,1262.18798828125
6067,3829.268310546875
6068,1396.6375732421875
6075,1786.2508544921875
6078,867.7099609375
6079,4449.13330078125
6080,3585.475830078125
6082,4276.22412109375
6084,1246.9381103515625
